group	log2_clip	log2_rden	aag_like_per_kb
functional_target	2.56743257616358	0.2318015618411024	11.50817686250757
functional_target	2.5667435366939526	0.350935378901305	6.519558676028084
functional_target	2.5663468225538093	0.2067982637057744	9.432527004411988
functional_target	2.565439942456337	0.8817273942939937	10.982768415072904
functional_target	2.5653336939722235	0.3369127198050715	9.863785814936591
functional_target	2.5649373900062966	0.1925551203404406	8.658008658008658
functional_target	2.563497991532559	0.2600003457441605	10.918432883750802
functional_target	2.5611943347882065	0.6761964981401622	9.821428571428571
functional_target	2.5594274086140185	0.7537646091100324	10.597302504816955
functional_target	2.5527299934974343	0.0028870296290519	6.605850896508336
functional_target	2.548436624696042	0.4106678996510794	8.522727272727272
functional_target	2.546743178490666	0.3274876202292628	10.993843447669306
functional_target	2.543031820255238	0.1853223862360022	7.096575131132366
functional_target	2.5430165323674268	0.1523529851760291	11.889035667107
functional_target	2.5405683813627027	0.2801079191927352	9.850651414045124
functional_target	2.540154705362481	0.145119193741379	8.719778042013475
functional_target	2.540050078845582	0.3668925399868966	19.63584434130668
functional_target	2.533218925627158	0.0542695204975203	10.641835716661124
functional_target	2.531080812464681	0.1435797962845853	10.404624277456648
functional_target	2.5299483987166744	0.2119602212395246	8.787878787878787
functional_target	2.52420846964206	0.0746212872414948	8.09299587992937
functional_target	2.523561956057013	0.4962495086378825	10.443199184921038
functional_target	2.521236903110769	0.516790998079577	5.77240241891149
functional_target	2.51937415909358	0.439438842768979	10.24590163934426
functional_target	2.516575525740906	0.3439544012173612	9.821115398105928
functional_target	2.5130695822393703	0.4987125179204665	8.56870834655665
functional_target	2.5124500009367883	0.2334901302197785	8.563273073263558
functional_target	2.512030978267305	0.0734265121136007	8.630393996247655
functional_target	2.50787852025575	0.1466809670093699	10.058966354491847
functional_target	2.5032511576374064	0.0723338979365046	9.389671361502348
functional_target	2.5014956782038413	0.2994061207149976	8.537886872998934
functional_target	2.499232626695272	0.2556548754681961	14.973958333333334
functional_target	2.4988058569714418	0.1031559892296113	8.550889141127506
functional_target	2.496425826119499	0.1633980943531615	7.352941176470588
functional_target	2.4916257033051847	0.0028293694906745	11.00975149418056
functional_target	2.487966174245515	0.1406280040526307	9.053870529651425
functional_target	2.486499861835468	0.2827976606552238	11.669203450025368
functional_target	2.483628329067944	0.328667298630498	10.857763300760045
functional_target	2.4788974412257616	0.0980397479443402	4.395604395604396
functional_target	2.476214837469131	0.0997153702617265	8.088235294117649
